Priority comparison: PW vs TTC (10000p_150d)
Sorted by priority descending (highest priority number = most important)
Patient ID   PW    TTC    Priority  Verdict
       838    Y      Y        9080   both
      9922    Y      Y        9079   both
      9642    Y      N        9078  PW only
      3553    Y      Y        9077   both
      4798    Y      Y        9076   both
      3818    Y      Y        9075   both
      7755    Y      Y        9074   both
      1351    Y      Y        9073   both
      5825    Y      Y        9072   both
      7958    Y      Y        9071   both
      4805    N      N        9070  neither
      1347    Y      Y        9069   both
      4304    Y      Y        9068   both
      3097    Y      Y        9067   both
      6386    Y      N        9066  PW only
      1065    Y      Y        9065   both
      1782    Y      Y        9064   both
      5204    Y      Y        9063   both
      9559    Y      Y        9062   both
      8531    Y      Y        9061   both
      4140    Y      Y        9060   both
      5313    Y      Y        9059   both
      1189    Y      Y        9058   both
      4295    Y      Y        9057   both
      6115    Y      Y        9056   both
      1645    Y      Y        9055   both
      4782    Y      Y        9054   both
      8875    Y      Y        9053   both
      8500    Y      Y        9052   both
      6967    Y      Y        9051   both
      5666    Y      Y        9050   both
      7402    Y      Y        9049   both
      1119    Y      Y        9048   both
      3721    Y      Y        9047   both
      9730    Y      Y        9046   both
      1874    Y      Y        9045   both
      7310    Y      Y        9044   both
      4100    Y      Y        9043   both
       793    Y      Y        9042   both
      6391    Y      Y        9041   both
      8630    Y      Y        9040   both
      7344    Y      Y        9039   both
      3308    Y      Y        9038   both
      1002    Y      Y        9037   both
       442    Y      Y        9036   both
      2752    Y      Y        9035   both
      7042    Y      Y        9034   both
      1310    Y      Y        9033   both
      9719    N      N        9032  neither
      5941    Y      Y        9031   both
      1717    Y      Y        9030   both
      6818    Y      Y        9029   both
      4791    Y      Y        9028   both
       438    Y      Y        9027   both
      1504    Y      Y        9026   both
      4663    Y      Y        9025   both
      8348    Y      Y        9024   both
      2506    Y      Y        9023   both
       627    Y      Y        9022   both
      8199    Y      Y        9021   both
      7744    Y      Y        9020   both
      8412    Y      Y        9019   both
       270    Y      Y        9018   both
      9723    Y      Y        9017   both
      6062    Y      Y        9016   both
      7745    Y      Y        9015   both
       907    Y      Y        9014   both
      2251    N      N        9013  neither
      6635    Y      Y        9012   both
      4555    Y      Y        9011   both
      3958    Y      Y        9010   both
      6703    Y      Y        9009   both
      2412    Y      Y        9008   both
      1935    Y      Y        9007   both
      6653    Y      Y        9006   both
      5859    Y      Y        9005   both
      9754    Y      Y        9004   both
      9440    Y      Y        9003   both
      1348    Y      Y        9002   both
      5054    Y      Y        9001   both
      6819    Y      Y        9000   both
      8379    Y      Y        8999   both
      6641    N      N        8998  neither
      9815    Y      Y        8997   both
      9793    Y      Y        8996   both
      5508    Y      Y        8995   both
      1190    N      N        8994  neither
      9038    Y      Y        8993   both
      5729    Y      Y        8992   both
      4770    Y      Y        8991   both
      6637    Y      Y        8990   both
      9239    Y      Y        8989   both
      9304    Y      Y        8988   both
      7169    Y      Y        8987   both
       769    Y      Y        8986   both
      3285    Y      Y        8985   both
      6545    Y      Y        8984   both
      1448    Y      Y        8983   both
      5334    Y      Y        8982   both
      7338    Y      Y        8981   both
      4815    Y      Y        8980   both
      9547    Y      Y        8979   both
      6144    Y      Y        8978   both
      1745    N      N        8977  neither
      6526    Y      Y        8976   both
      7639    Y      Y        8975   both
      4138    Y      N        8974  PW only
       292    Y      Y        8973   both
      9706    N      Y        8972  TTC only
       372    Y      Y        8971   both
      9045    Y      Y        8970   both
      4413    Y      Y        8969   both
      6110    Y      Y        8968   both
      6852    Y      Y        8967   both
      2900    Y      Y        8966   both
       500    Y      Y        8965   both
      5264    Y      Y        8964   both
      8589    Y      Y        8963   both
      7766    Y      Y        8962   both
      2924    Y      Y        8961   both
      3239    Y      Y        8960   both
      9512    Y      Y        8959   both
      3645    Y      Y        8958   both
      6961    Y      Y        8957   both
      8835    Y      Y        8956   both
      5818    Y      Y        8955   both
      5321    Y      Y        8954   both
      6656    Y      Y        8953   both
      1837    Y      Y        8952   both
       382    Y      Y        8951   both
        63    Y      Y        8950   both
      1574    Y      Y        8949   both
      2125    N      N        8948  neither
      8657    Y      Y        8947   both
      7504    Y      Y        8946   both
      8773    Y      Y        8944   both
      2159    Y      Y        8943   both
      4510    Y      Y        8942   both
      6740    Y      Y        8941   both
      5511    Y      Y        8940   both
      5213    Y      Y        8939   both
      1892    Y      Y        8938   both
      6806    Y      Y        8937   both
      4780    N      N        8936  neither
      1345    Y      Y        8935   both
      3116    Y      Y        8934   both
      5378    N      N        8933  neither
      5634    Y      N        8932  PW only
      1159    Y      Y        8931   both
      3233    Y      Y        8930   both
      3981    Y      Y        8929   both
      5593    Y      Y        8928   both
      9594    Y      Y        8927   both
       137    Y      Y        8926   both
      1960    Y      Y        8925   both
      6660    Y      Y        8924   both
